store_key,storename,address,telno,region_name,province_name,city_muni_name,latitude,longitude
 1484,Mangatarem,Brgy Poblacion Mangatarem pangasinan,,REGION I (Ilocos Region),PANGASINAN,MANGATAREM,15.7891,120.295
 1485,Tagaytay Highlands,Tagaytay Highlands Tagaytay Cavite,,REGION IV-A (CALABARZON),CAVITE,TAGAYTAY CITY,14.1402,121.037
 1486,Beata Pandacan,Plaza Building Baeta Pandacan Manila,,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",PANDACAN,14.591,121.005
 1487,EDSA M. Dela Cruz,Edsa cor. M Dela Cruz Pasay City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5379,121.006
 1488,"Tambo Exit, Lipa",Tambo Exit Brgy Tambo Lipa City Batangas,,REGION IV-A (CALABARZON),BATANGAS,LIPA CITY,13.9425,121.136
 1489,Residencia Real,"Solana cor. Real Sts,. Intramuros Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",INTRAMUROS,14.591,120.977
 1490,University Tower,University tower Malate Pedro Gil Malate Manila,,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",MALATE,14.5751,120.987
 1491,Bel-Air Soho,"Badajos st, Brgy Poblacion Makati City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5626,121.029
 1492,CPI Penaranda,Legazpi City Albay,,REGION V (Bicol Region),ALBAY,LEGAZPI CITY (Capital),13.1548,123.751
 1493,CPI Daraga,"Brgy,. Ilawod-1 Daraga Albay",,REGION V (Bicol Region),ALBAY,LEGAZPI CITY (Capital),13.1486,123.714
 1494,CPI Sipocot,Province of Camarines Sur,,REGION V (Bicol Region),CAMARINES SUR,SIPOCOT,13.748,122.973
 1495,CPI Tagapo,"National Road brgy Tagapo Sta,. Rosa laguna",,REGION IV-A (CALABARZON),LAGUNA,CITY OF SANTA ROSA,14.3212,121.097
 1496,CPI Gulang Gulang,Brgy Gulang Gulang Lucena City Quezon,,REGION IV-A (CALABARZON),QUEZON,LUCENA CITY (Capital),13.9482,121.614
 1497,Greenbelt Madison,"Greenbelt Madisons, Makati",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5571,121.015
 1498,Binan Doctors,Bgry Platero Biñan City Laguna,,REGION IV-A (CALABARZON),LAGUNA,BIÑAN,14.29,121.401
 1500,Bagong Silang 2,Bagong Silang Caloocan City,,NCR - National Capital Region,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.7722,121.055
 1501,Juan Luna,"Juan Luna St,Binondo Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",BINONDO,14.6045,120.971
 1502,CPI E. Rod,E. Rodriquez Ave.cor Sunnyside Drive Quezon City,,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6232,121.028
 1503,Tipas,"F. Manalo st., Ligid Tipas Taguig",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.541,121.081
 1504,PKI Lipa,Brgy. Inosluban Lipa City Batangas,,REGION IV-A (CALABARZON),BATANGAS,LIPA CITY,13.9744,121.168
 1505,Batangas 6,"P. Prieto St,. Batangas City",,REGION IV-A (CALABARZON),BATANGAS,BATANGAS CITY (Capital),13.7576,121.062
 1506,"San Narciso, Zambales",Brgy Libertad San Narciso Zambales,,REGION III (Central Luzon),ZAMBALES,SAN NARCISO,15.0152,120.079
 1508,Somerset Olympia,"Sto. Tomas St., Makati City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5564,121.026
 1510,The Strip Meralco,"The Strip Along Ortigas Ave., Pasig City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5892,121.069
 1513,M.V Delos Santos,"M.V Delos Santos Sampaloc, Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6029,120.991
 1515,La Union 3,Poblacion San Fernando La Union,0923,REGION I (Ilocos Region),LA UNION,CITY OF SAN FERNANDO (Capital),16.6152,120.317
 1516,Sacred Heart Lucena,"12 Merchan st, Brgy,.11, Lucena City Quezon",,REGION IV-A (CALABARZON),QUEZON,LUCENA CITY (Capital),13.9401,121.614
 1517,Binan Technopark,"Brgy Timboa, Biñan City Laguna",,REGION IV-A (CALABARZON),LAGUNA,BIÑAN,14.2847,121.055
 1518,St.Joseph San Pedro,Brgy Langgam san Pedro City Laguna,,REGION IV-A (CALABARZON),LAGUNA,SAN PEDRO,14.3261,121.017
 1520,Kornerwalk,"San Antonio, Guagua Pampanga",0919,REGION III (Central Luzon),PAMPANGA,GUAGUA,14.9704,120.605
 1523,Guadalupe 5,"Frmr F.Yabut cor.J.P Rizal Guada Nuevo,Makati City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5677,121.047
 1526,A. Mabini 2,"Mabini, Malate, Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",MALATE,14.572,120.984
 1527,Escolta Twin Towers,"Escolta St.,Manila City",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",BINONDO,14.5977,120.979
 1528,Riverview Mansion,"Muelle de Binondo St,. Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",BINONDO,14.5975,120.979
 1529,City Oil Old Sta. Mesa,"4872 Old Sta, Mesa Rd,. Sampaloc Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.601,121.02
 1530,Gateway Tower,Araneta Center Quezon City,,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6222,121.053
 1531,Paco 3,"Pedro Gil cor,. A Linao and Gen. Luna st Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",PACO,14.5783,120.993
 1532,PUP-Teresa,"Aguida Building #265 Teresa st,sta Mesa Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6001,121.013
 1533,Labo,"Labo,Camarines Norte",,REGION V (Bicol Region),CAMARINES NORTE,LABO,14.1585,122.833
 1534,PTT Lucena,Bacohan Lucena City Quezon,,REGION IV-A (CALABARZON),QUEZON,LUCENA CITY (Capital),13.9615,121.593
 1537,Tagaytay Prime Residences,"Tagaytay Prime Rotunda,Tagaytay",,REGION IV-A (CALABARZON),CAVITE,TAGAYTAY CITY,14.1169,120.963
 1538,Sky Ranch,"Tagaytay City,Cavite",,REGION IV-A (CALABARZON),CAVITE,TAGAYTAY CITY,14.0956,120.938
 1539,"Baloc,N.E",Cagayan Valley Rd.Brgy Baloc Nueva Ecija,0906,REGION III (Central Luzon),NUEVA ECIJA,SANTO DOMINGO,15.6396,120.892
 1540,5th Ave,Rizal Ave 5th Ave Caloocan City,,NCR - National Capital Region,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.6442,120.984
 1541,Badoc Highway,Brgy 9 Paltit badoc Ilocos Norte,,REGION I (Ilocos Region),ILOCOS NORTE,BADOC,17.9239,120.48
 1542,Belton Place,"Yakal St,. Makati City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5615,121.012
 1543,JT Centrale-Fugoso,"Felix Huertas St,Sta. Cruz",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SANTA CRUZ,14.6074,120.984
 1544,Gilmore,"Brgy.Valencia, New Manila Quezon City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6136,121.035
 1545,Wind Residences,Tagaytay-Nasuglai Highway Tagaytay City,,REGION IV-A (CALABARZON),CAVITE,TAGAYTAY CITY,14.0994,120.943
 1546,Bagbaguin,Brgy Bagbaguin Valenzuela City,,NCR - National Capital Region,"NCR, THIRD DISTRICT",CITY OF VALENZUELA,14.7144,121
 1547,Grand Harbor Hotel,"Subic Bay Freeport Zone,Olongapo City",,REGION III (Central Luzon),ZAMBALES,OLONGAPO CITY,14.8205,120.276
 1548,Shell Bacoor,Bacoor Pampanga,,REGION III (Central Luzon),PAMPANGA,BACOLOR,14.997,120.653
 1549,Shell San Roque,Maharlika Highway San Pablo City Laguna,,REGION IV-A (CALABARZON),LAGUNA,SAN PABLO CITY,14.6294,121.097
 1550,Lancaster Imus,"Brgy,. Alapan 2-A, Imus Cavite",,REGION IV-A (CALABARZON),CAVITE,IMUS,14.4042,120.904
 1551,Soldiers Hill Bacoor,Molino Bacoor Cavite,,REGION IV-A (CALABARZON),CAVITE,BACOOR,14.4128,120.99
 1552,Narciso Avenue,Malabanais Angeles City Pampanga,0933,REGION III (Central Luzon),PAMPANGA,ANGELES CITY,15.1646,120.583
 1553,CPI Sauyo,Brgy Sauyo quezon City,,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6939,121.055
 1554,Panorama Tower BGC,"Lane A, Bonifacio Global City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.556,121.049
 1555,CPI C. Raymundo,"C. Raymundo cor,. Bernal St,. Pasig City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5854,121.088
 1557,Mapandan,"Pandan Ave., Poblacion Mapandan Pangasinan",0932,REGION I (Ilocos Region),PANGASINAN,MAPANDAN,16.023,120.452
 1558,"Abucay,Bataan",Abucay Bataan,0923,REGION III (Central Luzon),BATAAN,ABUCAY,14.722,120.536
 1559,Bagong Silang 3,"Bagong Silang Project,Caloocan City",,NCR - National Capital Region,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.7814,121.032
 1560,The One Grand Centre,"860 España cor. M.F Jhocson St, Sampaloc Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.608,120.991
 1561,Bauan 3,Poblacion 2 Bauan Batangas,,REGION IV-A (CALABARZON),BATANGAS,BAUAN,13.7933,121.007
 1562,Lemery 3,National Road brgy Malinis Lemery Batangas,,REGION IV-A (CALABARZON),BATANGAS,LEMERY,15.2213,120.524
 1563,Ligao,"Blumentritt St., Ligao City Albay",,REGION V (Bicol Region),ALBAY,CITY OF LIGAO,13.2405,123.536
 1565,V.A Rufino,"Unit G02, GF Angelus Plaza Makati City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5566,121.018
 1567,"Limay, Bataan","Brgy.Refomista,National Road, Limay Bataan",,REGION III (Central Luzon),BATAAN,LIMAY,14.5615,120.595
 1573,Philand Tandang Sora,"337 Tandang Sora Ave,. Pasong Tamo",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6737,121.049
 1575,Sapang Palay,San Jose Del Monte Bulacan,,REGION III (Central Luzon),BULACAN,CITY OF SAN JOSE DEL MONTE,14.8364,121.077
 1576,"Gen. Tinio, N.E","Poblacion Central General Tinion, Nueva Ecija",,REGION III (Central Luzon),NUEVA ECIJA,GENERAL TINIO (PAPAYA),15.3486,121.046
 1577,"Cabiao, N.E.",Poblacion Road Cabiao Nueva Ecija Poblacion,0933,REGION III (Central Luzon),NUEVA ECIJA,CABIAO,15.2497,120.858
 1578,"San Leonardo, N.E",San Leonardo Nueva Ecija,0920,REGION III (Central Luzon),NUEVA ECIJA,SAN LEONARDO,15.3647,120.963
 1579,BF Condo,"Unit 105 BF Homes Condominium, Intramuros, Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",INTRAMUROS,14.5931,120.975
 1594,Dela Costa Homes,Sacred Village Caloocan City,,NCR - National Capital Region,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.7446,121.078
 1595,Ligas Bacoor,Brgy Ligas Bacoor Cavite,,REGION IV-A (CALABARZON),CAVITE,BACOOR,14.4516,120.969
 1597,Jordan-Moonwalk,"Brgy Moonwalk, Parañaque City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.4923,121.008
 1598,IBM Plaza-Eastwood,IBM Plaza-R1 Eastwood City,,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6075,121.08
 1599,Ongpin 2,"640 Ongpin st,. China Town Binondo Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",BINONDO,14.6001,120.975
 1600,"Rosario,La Union 2",Poblacion Rosario La Union,,REGION I (Ilocos Region),LA UNION,ROSARIO,16.2303,120.487
 1601,Hillcrest Village,Hillcrest Village Camarin Caloocan City,,NCR - National Capital Region,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.751,121.038
 1602,Camalig,Poblacion Camalig Albay,,REGION V (Bicol Region),ALBAY,CAMALIG,13.1826,123.656
 1603,S.H Loyola 2,"786 Vicente Cruz, Sampaloc Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6101,120.996
 1604,"San Francisco, Gen Trias",San Francisco Gen. Trias Cavite,,REGION IV-A (CALABARZON),CAVITE,GENERAL TRIAS,14.3228,120.913
 1605,"Sta. Maria, Pangasinan","Poblacion East, Sta Maria Pangasinan",,REGION I (Ilocos Region),PANGASINAN,SANTA MARIA,15.98,120.7
 1606,Makati City Hall 2,"779 JP Rizal St,. Poblacion Makati City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5688,121.026
 1607,Amethyst Drive,Pearl Drive Ortigas Pasig City,,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5821,121.061
 1608,Golden Town,Brgy Maduya Camona Cavite,,REGION IV-A (CALABARZON),CAVITE,CARMONA,14.2734,120.986
 1609,Diamond Subdivision,"Balibago,Angeles Pampanga",,REGION III (Central Luzon),PAMPANGA,ANGELES CITY,15.1629,120.591
 1610,Wakas Bocaue,"Wakas Bocaue, Bulacan",,REGION III (Central Luzon),BULACAN,BOCAUE,14.7999,120.923
 1611,Blue Residences,"Katipunan Ave,.cor Aurora Blvd., Quezon City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6329,121.075
 1612,Goa 2,"San Juan Bautista st,. Goa Camarines Sur",,REGION V (Bicol Region),CAMARINES SUR,GOA,13.6963,123.484
 1613,Ferry Terminal,"Moa Complex,Pasay City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5417,120.98
 1616,Paete Poblacion,"#20-5 J.P Rizal st., Paete Laguna",,REGION IV-A (CALABARZON),LAGUNA,PAETE,14.364,121.483
 1617,Unioil West Avenue,"West Ave,Cor Cavite St, Quezon City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6216,121.005
 1620,Metro Oil Roosevelt,"Sto. Niño St,. Quezon City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6507,121.018
 1621,Jacinto Residences,"Kalayaan Ave., Makati City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5583,121.046
 1622,N.Domingo 2,"N. Domingo cor F.Roman Sts., San Juan City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF SAN JUAN,14.6067,121.024
 1623,Francesca Tower,"Scout Borromeo st,. Quezon City",0935,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6369,121.042
 1625,Western Bicutan,"Pinagsama Phase 2, Taguig City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5169,121.051
 1629,Salawag3,"60 Paliparan Road,Salawag Dasmariñas Cavite",,REGION IV-A (CALABARZON),CAVITE,DASMARIÑAS,14.3572,120.982
 1630,Maria Orosa 2,"1125 Maria Orosa St., Ermita Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",ERMITA,14.5802,120.982
 1631,CPI EPSA,"Pulung Cacutud, Angeles City Pampanga",0929,REGION III (Central Luzon),PAMPANGA,ANGELES CITY,15.1654,120.618
 1632,Malabon 3,"Brgy Longos, Malabon City",0933,NCR - National Capital Region,"NCR, THIRD DISTRICT",CITY OF MALABON,14.654,120.96
 1633,East Rembo,East Rembo Makati City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5529,121.064
 1634,Mary Johnston Hospital,"1221 Juan Nolasco st,. tondo Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",TONDO I / II,14.6088,120.967
 1636,Windland Tower Residences,"Tomas Morato Ave., Kristong Hari 4,Quezon City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6254,121.033
 1637,Sinait Poblacion,"Brgy,. Ballaigui Sinait, Ilocos Sur",,REGION I (Ilocos Region),ILOCOS SUR,SINAIT,17.8665,120.458
 1638,Brixxton Village,"Zabarte Rd,. North Caloocan City",,NCR - National Capital Region,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.7633,121.044
 1639,Kabisig Cainta,"San Andres,Cainta Rizal",,REGION IV-A (CALABARZON),RIZAL,CAINTA,14.5691,121.107
 1640,Parklane Dasma,122 Brgy.Sabang Dasmariñas Cavite,,REGION IV-A (CALABARZON),CAVITE,DASMARIÑAS,14.345,120.925
 1641,San Pedro 7,San Pedro City Laguna,,REGION IV-A (CALABARZON),LAGUNA,SAN PEDRO,14.3657,121.055
 1642,Makiling,"Brgy,. Makiling, Calamba Laguna",,REGION IV-A (CALABARZON),LAGUNA,CITY OF CALAMBA,14.1605,121.139
 1643,Caloocan City Hall,A.Mabini Caloocan City,,NCR - National Capital Region,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.6521,120.972
 1645,Bagong Silang 4,Lot4 Blk 41 Barrio of Bagong Silang Caloocan City,,NCR - National Capital Region,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.7755,121.061
 1646,CPI Taft,"Brgy.97,2724 Taft Ave.Extn Pasay City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5407,121
 1647,San Roque Naic,"Governor Drive Cor.Brgy San Roque, Naic Cavite",,REGION IV-A (CALABARZON),CAVITE,NAIC,14.3106,120.771
 1648,Penafrancia,Mayampt Antipolo City Rizal,,REGION IV-A (CALABARZON),RIZAL,CITY OF ANTIPOLO,14.6249,121.138
 1649,Red Planet Hotel,"Brgy Pio del Pilar,Makati City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5597,121.013
 1650,LRT Pureza,"Maganda st,. Sta. Mesa Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6018,121.005
 1651,East Mansion,"Rosario East,San Joaquin Pateros",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PATEROS,14.5504,121.076
 1656,Maxsteel Bldg.,"Brgy Pasesdena, San Juan City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF SAN JUAN,14.6101,121.031
 1657,Fatima Annex,"Brgy,. Marulas Valenzuela City",,NCR - National Capital Region,"NCR, THIRD DISTRICT",CITY OF VALENZUELA,14.6815,120.98
 1658,"Sta. Rita, Olongapo","West Bajac-Bajac, Olongapo City",0915,REGION III (Central Luzon),ZAMBALES,OLONGAPO CITY,14.845,120.291
 1659,Minuyan,San Jose Del Monte Bulacan,,REGION III (Central Luzon),BULACAN,CITY OF SAN JOSE DEL MONTE,14.8425,121.078
 1660,Sierra Madre Mandaluyong,"EDSA cor., Sultan St., Mandaluyong City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF MANDALUYONG,14.5807,121.053
 1664,Urduja Village,"Urduja Village,Caloocan City",,NCR - National Capital Region,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.7442,121.035
 1665,Sta. Ana Tulay,"3163 New Paanaderos Extn. Sta. Ana, Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SANTA ANA,14.5874,121.021
 1666,Molino 6,"Molino 5, Bacoor Cavite",,REGION IV-A (CALABARZON),CAVITE,BACOOR,14.3979,120.974
 1667,PTT Mexico,"PTT Gasoline Station Mexico,Pampanga",0908,REGION III (Central Luzon),PAMPANGA,MEXICO,15.061,120.719
 1668,Silver City 2,"Frontera Verde,Ortigas Center Pasig City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5871,121.077
 1670,C. Lawis Antipolo,Circumferential Rd. Brgy San Isidro Antipolo City,,REGION IV-A (CALABARZON),RIZAL,CITY OF ANTIPOLO,14.5899,121.182
 1672,One Legacy Place,"Alabang Hills,Brgy.Cupang Muntinlupa City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MUNTINLUPA,14.4344,121.041
 1673,Vellagio Tower,"Leon Guinto st,. Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",MALATE,14.5705,120.992
 1682,Bustillos,"San Anton St,.cor Earnshaw Sampaloc Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6034,120.993
 1683,Calamba 8,"Llmas Subd,. Brgy 3 Calamba City Laguna",,REGION IV-A (CALABARZON),LAGUNA,CITY OF CALAMBA,14.2088,121.161
 1684,Vigan 3,Vigan City Ilocos Sur,,REGION I (Ilocos Region),ILOCOS SUR,CITY OF VIGAN (Capital),17.5807,120.385
 1685,Ususan,"63 Gen. Luna St. Brgy. Ususan , Taguig City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5352,121.068
 1686,"Bolbok,Batangas City","Brgy Bolbok, Batangas City",,REGION IV-A (CALABARZON),BATANGAS,BATANGAS CITY (Capital),13.7755,121.045
 1687,Lipa San Sebastian,"Brgy Mataas na Lupa, Lipa Batangas",,REGION IV-A (CALABARZON),BATANGAS,LIPA CITY,13.9384,121.154
 1691,Citihomes Molino,Molino 4 Bacoor Cavite,,REGION IV-A (CALABARZON),CAVITE,BACOOR,14.3851,120.977
 1697,San Vicente Tarlac,"San Vicente, Tarlac City",,REGION III (Central Luzon),TARLAC,CITY OF TARLAC (Capital),15.4744,120.591
 1698,Seaoil Taytay,"Manila East Rd.cor.Velasquez Rd.Muñoz,Taytay,Rizal",,REGION IV-A (CALABARZON),RIZAL,TAYTAY,14.5495,121.14
 1699,Bongabon N.E,"Poblacion Road,Bongabon Nueva Ecija",,REGION III (Central Luzon),NUEVA ECIJA,BONGABON,15.6325,121.145
 1700,PUP Hasmin,"Ramon Magsaysay cor Valencia St,. Sta Mesa",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6011,121.002
 1703,Scienceville,"Betterliving Subd.,Parañaque City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.484,121.027
 1706,"Narvacan,Ilocos Sur","National Highway,Narvacan Ilocos sur",,REGION I (Ilocos Region),ILOCOS SUR,NARVACAN,17.4155,120.474
 1707,Buenavista Gen. Trias,"Buenavista-111,Gen Trias Cavite",,REGION IV-A (CALABARZON),CAVITE,GENERAL TRIAS,14.3034,120.904
 1708,Coher Center,"Coher Center 1424 Quezon Ave,Quezon City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6392,121.03
 1710,Patimbao,"Sto. Angel Sur Sta,Cruz Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SANTA CRUZ,14.2793,121.414
 1711,Tabaco,"Ziga Ave,. Tabaco City Albay",,REGION V (Bicol Region),ALBAY,CITY OF TABACO,13.3616,123.728
 1718,Enverga University,"Brgy. Ibabang Dupay,Lucena City",,REGION IV-A (CALABARZON),QUEZON,LUCENA CITY (Capital),13.9504,121.623
 1719,"Penaranda,N.E",Penaranda Nueva Ecija,,REGION III (Central Luzon),NUEVA ECIJA,PEÑARANDA,15.3509,121.005
 1721,San Roque Cavite City,Brgy.58-A Cavite City,,REGION IV-A (CALABARZON),CAVITE,CAVITE CITY,14.4806,120.902
 1722,Plaza Miranda,"R.Hidalgo St,. Quiapo Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",QUIAPO,14.5981,120.983
 1723,Ecozone Hermosa,Hermosa Bataan,,REGION III (Central Luzon),BATAAN,HERMOSA,14.8445,120.473
 1725,Binangonan Triangle,"JP Rizal St., Binangonan  Rizal",,REGION IV-A (CALABARZON),RIZAL,BINANGONAN,14.4759,121.201
 1726,La Salle 3,"Taft Ave., Malate Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",MALATE,14.5632,120.995
 1727,Fe Del Mundo Hospital,"Banawe St,cor,Cadiz St,Quezon City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.621,121.01
 1728,"San Juan,Ilocos Sur","Brgy.Bannuar Poblacion,San Juan Ilocos Sur",,REGION I (Ilocos Region),ILOCOS SUR,SAN JUAN (LAPOG),17.7436,120.459
 1730,Phoenix Alabang-Zapote,Alabang- Zapote Rd. Pamplona Las Piñas City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF LAS PIÑAS,14.4431,120.996
